_id	name	gender	culture	born	died	titles	aliases	father	mother	spouse	allegiances	books	povBooks	tvSeries	playedBy
characters:351	Edwyle Stark	Male	Northmen			Lord of Winterfell,Warden of the North				characters:716	House Stark of Winterfell	A Clash of Kings,The World of Ice and Fire			
characters:352	Edwyn Frey	Male		In or between 259 AC and 278 AC						characters:534	House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:353	Edwyn Osgrey	Male			In 196 AC, at the Redgrass Field	Ser					House Osgrey of Standfast	The Sworn Sword			
characters:354	Edwyn Stark	Male	Northmen			King in the North,Lord of Winterfell	The Spring King				House Stark of Winterfell	A Clash of Kings			
characters:355	Eglantine	Female				Septa					House Baratheon of King's Landing	A Feast for Crows			
characters:356	Elbert Arryn	Male			In 282 AC, at King's Landing	Ser					House Arryn of the Eyrie	A Clash of Kings,A Feast for Crows			
characters:357	Eldon Estermont	Male	Stormlands	In or between 228 AC and 232 AC		Ser,Lord of Greenstone				characters:999	House Estermont of Greenstone	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:358	Eldred Codd	Male	Ironborn								House Codd	A Feast for Crows			
characters:359	Eleanor Mooton	Female		In 286 AC or 287 AC						characters:313	House Mooton of Maidenpool,House Tarly of Horn Hill	A Feast for Crows,A Dance with Dragons			
characters:36	Aegon Frey	Male		In 249 AC (roughly)	In 299 AC, at the Twins		Jinglebell				House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:360	Eleyna Westerling	Female		In 287 AC, at Crag							House Westerling of the Crag	A Storm of Swords,A Feast for Crows			
characters:361	Elia Martell	Female		In 256 AC or 257 AC	In 283 AC, at King's Landing	Princess	Elia of Dorne			characters:867	House Nymeros Martell of Sunspear,House Targaryen of King's Landing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:362	Elinor Tyrell	Female		In 286 AC (roughly)							House Tyrell of Highgarden	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:363	Ella Lannister	Female								characters:284	House Lannister of Casterly Rock	The World of Ice and Fire			
characters:364	Ellaria Sand	Female	Dornish				The serpent's whore			characters:1770	House Nymeros Martell of Sunspear,House Uller of Hellholt	A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 4,Season 5	Indira Varma
characters:365	Ellery Vance	Female				Ser					House Vance of Atranta	A Storm of Swords,A Feast for Crows			
characters:366	Ellyn Ever Sweet	Female									House Beesbury of Honeyholt	The World of Ice and Fire			
characters:367	Ellyn Reyne	Female		At Castamere	In 261 AC, at Tarbeck Hall	Lady of Tarbeck Hall				characters:1026	House Lannister of Casterly Rock,House Reyne of Castamere,House Tarbeck of Tarbeck Hall	A Feast for Crows,The World of Ice and Fire			
characters:368	Elmar Frey	Male		In 290 AC							House Frey of the Crossing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:369	Elwood Meadows	Male	Reach	In 278 AC or 279 AC		Lord of Grassy Vale					House Baratheon of Dragonstone,House Meadows of Grassy Vale	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:37	Aegon Frey	Male		In or between 253 AC and 272 AC			Aegon Bloodborn				House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:370	Elyana Vypren	Female		In or between 264 AC and 282 AC						characters:587	House Vypren,House Wylde of Rain House	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:371	Elyas Willum	Male									House Willum	A Clash of Kings			
characters:372	Elyn Norridge	Female								characters:665	House Norridge,House Tyrell of Highgarden	A Storm of Swords,A Feast for Crows			
characters:373	Elys Waynwood	Male				Ser				characters:92	House Waynwood of Ironoaks	A Feast for Crows			
characters:374	Elys Westerling	Male				Ser					House Westerling of the Crag	A Storm of Swords			
characters:375	Emberlei Frey	Female		In 296 AC or 297 AC							House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:376	Emmon Cuy	Male		At Sunflower Hall	In 299 AC, at near Storm's End	Ser	Emmon the Yellow				House Cuy of Sunhouse	A Clash of Kings			
characters:377	Emmon Frey	Male		In 237 AC or 238 AC		Lord of Riverrun	Emm			characters:415	House Frey of Riverrun,House Lannister of Casterly Rock	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:378	Emphyria Vance	Female									House Vance of Wayfarer's Rest	A Feast for Crows			
characters:379	Endrew Tarth	Male			In 299 AC, at Bridge of Skulls	Ser					House Tarth of Evenfall Hall	A Game of Thrones,A Clash of Kings,A Storm of Swords			
characters:38	Aegon I	Male		27 BC, at Dragonstone	37 AC, at Dragonstone	King of All Westeros,Shield of His People,King of the Andals, the Rhoynar and the First Men,Lord of the Seven Kingdoms,Protector of the Realm,Lord of Dragonstone	Aegon the Conqueror,Aegon the Dragon,Aegon the Dragonlord	characters:59	characters:1070	characters:2071		A Game of Thrones,A Clash of Kings,A Storm of Swords,The Hedge Knight,A Feast for Crows,The Sworn Sword,The Mystery Knight,A Dance with Dragons,The Princess and the Queen,The World of Ice and Fire			
characters:380	Eon Hunter	Female		In 220 AC or before (roughly)	In +/- 300 AC	Lord of Longbow Hall	Old Lord Hunter				House Hunter of Longbow Hall	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:381	Erena Glover	Female	Northmen	In 297 AC or 298 AC							House Glover of Deepwood Motte	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:382	Ermesande Hayford	Female		In 298 AC		Lady of Hayford				characters:1051	House Hayford of Hayford,House Lannister of Casterly Rock	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:383	Erren Florent	Female				Ser					House Florent of Brightwater Keep	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:384	Ethan Glover	Male	Northmen		In 283 AC, at the Tower of Joy						House Glover of Deepwood Motte	A Game of Thrones,A Clash of Kings			
characters:385	Euron Greyjoy	Male	Ironborn	or before 267 AC		Iron King,King of the Isles and the North  King of Salt and Rock,Son of the Sea Wind,Lord Reaper of Pyke,Captain of the Silence	Crow's Eye,Euron Crow's Eye	characters:836				A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:386	Eustace	Male				Septon						The Princess and the Queen,The Rogue Prince			
characters:387	Eustace Hunter	Male				Ser					House Hunter of Longbow Hall	A Feast for Crows,A Dance with Dragons			
characters:388	Eustace Osgrey	Male		At Standfast		Knight and Master of Standfast,Lord of Coldmoat	The Knight of Standfast			characters:1891	House Osgrey of Standfast	The Sworn Sword			
characters:389	Eyron Stark	Male	Northmen			King in the North,Lord of Winterfell					House Stark of Winterfell	A Clash of Kings			
characters:39	Aegon II	Male		107 AC, at King's Landing	131 AC, at King's Landing	King of the Andals, the Rhoynar and the First Men,Lord of the Seven Kingdoms,Protector of the Realm	Aegon the Elder,Aegon the Usurper	characters:1076	characters:76	characters:488		A Game of Thrones,A Storm of Swords,A Feast for Crows,The Princess and the Queen,The Rogue Prince,The World of Ice and Fire			
characters:390	Ezzelyno	Male	Braavosi			Red Priest						A Feast for Crows			
characters:391	Falena Stokeworth	Female		In 125 AC		Lady of Harrenhal				characters:656	House Lothston of Harrenhal,House Stokeworth of Stokeworth	The World of Ice and Fire			
characters:392	Falyse Stokeworth	Female		In 265 AC or before	In 300 AC, at the Black Cells, Red Keep, King's Landing					characters:162	House Byrch,House Stokeworth of Stokeworth	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:393	Flement Brax	Male				Ser				characters:765	House Brax of Hornvale	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:394	Forley Prester	Male				Ser					House Prester of Feastfires	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:395	Foss the Archer	Male									House Fossoway of Cider Hall	The World of Ice and Fire			
characters:396	Frankyln Fowler	Male	Dornishmen			Lord of Skyreach,Warden of the Prince's Pass	The Old Hawk				House Fowler of Skyreach	A Feast for Crows,A Dance with Dragons			
characters:397	Galbart Glover	Male	Northmen	At Deepwood Motte		Master of Deepwood Motte					House Glover of Deepwood Motte	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1	Mark Coney
characters:398	Galladon Tarth	Male		In either 275 AC, 276 AC or 277 AC	In either 284 AC or 285 AC						House Tarth of Evenfall Hall	A Feast for Crows			
characters:399	Galtry the Green	Male				Ser						The Mystery Knight			
characters:4		Unknown	Braavosi				The Merling Queen					A Feast for Crows,A Dance with Dragons			
characters:40	Aegon III	Male	Valyrian	120 AC, at Dragonstone	157 AC, at King's Landing	King of the Andals, the Rhoynar and the First Men,Lord of the Seven Kingdoms,Protector of the Realm	Aegon the Younger,Aegon the Dragonbane,Aegon the Unlucky,The Broken King	characters:269	characters:874	characters:1527		A Game of Thrones,A Storm of Swords,The Hedge Knight,The Princess and the Queen,The Rogue Prince,The World of Ice and Fire			
characters:400	Gared	Male		In or between 231 AC and 246 AC	In 297 AC, at Beyond the Wall							A Game of Thrones,A Clash of Kings			Dermot Keaney
characters:401	Garlan Tyrell	Male		In 277 AC, at Highgarden		Ser,Lord of Brightwater Keep	Garlan the Gallant,Renly's ghost			characters:1618	House Tyrell of Brightwater Keep	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:402	Garrett Paege	Male									House Paege	A Feast for Crows,A Dance with Dragons			
characters:403	Garrison Prester	Male				Lord of Feastfires					House Prester of Feastfires	A Feast for Crows,A Dance with Dragons			
characters:404	Garse Goodbrook	Male			In the Twins, at 299 AC	Ser				characters:609	House Goodbrook	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:405	Garth Greenfield	Male	Westerman			The Knight of Greenfield,Ser					House Greenfield of Greenfield	A Game of Thrones,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:406	Garth Greyfeather	Male			In 300 AC, at Beyond the Wall							A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:407	Garth Hightower	Male		At Oldtown		Ser	Garth Greysteel				House Hightower of the Hightower	A Feast for Crows			
characters:408	Garth Tyrell	Male				Lord Seneschal	Garth the Gross				House Tyrell of Highgarden	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:409	Garth XII Gardener	Male				King of the Reach						A Feast for Crows			
characters:41	Aegon IV	Male		135 AC, at King's Landing	184 AC, at King's Landing	King of the Andals, the Rhoynar and the First Men,Lord of the Seven Kingdoms,Protector of the Realm	Aegon the Unworthy			characters:779		A Game of Thrones,A Storm of Swords,The Hedge Knight,The Mystery Knight,The World of Ice and Fire			
characters:410	Garth the Gardener	Male	First Men			King of the Reach		characters:1411				The World of Ice and Fire			
characters:411	Gawen Glover	Male	Northmen	In 295 AC or 296 AC							House Glover of Deepwood Motte	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:412	Gawen Swann	Male		In 152 AC or before, at Stonehelm		Lord of Stonehelm					House Swann of Stonehelm	The Hedge Knight			
characters:413	Gawen Westerling	Male	Westermen			Lord of the Crag				characters:997	House Westerling of the Crag	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:414	Gawen Wylde	Male			In 283 AC, at Storm's End	Ser,Master-at-arms at Storm's End					House Wylde of Rain House	A Clash of Kings			
characters:415	Genna Lannister	Female		In 245 AC		Lady				characters:377	House Frey of Riverrun,House Lannister of Casterly Rock	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:416	Gerald Gower	Male				Ser					House Gower	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:417	Geremy Frey	Male		In 263 AC	In or between 289 AC and 299 AC	Ser				characters:228	House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:418	Gerion Lannister	Male		In 255 AC	In circa 291 AC		Gery				House Lannister of Casterly Rock	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons,The World of Ice and Fire			
characters:419	Germund Botley	Male	Ironborn			Lord of Lordsport					House Botley of Lordsport	A Feast for Crows,A Dance with Dragons			
characters:42	Aegon Targaryen	Male	Valyrian	In 281 AC or 282 AC, at Dragonstone	In 283 AC (Supposedly), at King's Landing		Young Griff				House Targaryen of King's Landing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons,The World of Ice and Fire			
characters:420	Gerold Grafton	Male				Lord of Gulltown					House Grafton of Gulltown	A Feast for Crows,A Dance with Dragons			
characters:421	Gerold Hightower	Male			In 283 AC, at Tower of Joy	Ser,Lord Commander of the Kingsguard	The White Bull				House Hightower of the Hightower	A Game of Thrones,A Clash of Kings,A Storm of Swords			
characters:422	Gerold Lannister	Male	Westerman		In 244 AC	Lord of Casterly Rock,Shield of Lannisport,Warden of the West	Gerold the Golden			characters:101	House Lannister of Casterly Rock	The Sworn Sword,The World of Ice and Fire			
characters:423	Gevin Harlaw	Male	Ironborn		In 299 AC, at Winterfell						House Harlaw of Harlaw	A Clash of Kings,A Storm of Swords			
characters:424	Gilbert Farring	Male				Ser					House Farring	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:425	Gilbert of the Vines	Male									House Redwyne of the Arbor	The World of Ice and Fire			
characters:426	Gilwood Hunter	Male		In or between 250 AC and 254 AC		Ser,Lord of Longbow Hall	Young Lord Hunter				House Hunter of Longbow Hall	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:427	Gladden Wylde	Male			In 298 AC, at the Mummer's Ford	Ser					House Wylde of Rain House	A Game of Thrones			
characters:428	Glendon Flowers	Male		In 196 AC		Ser	Glendon Ball,The Knight of the Pussywillows,Glendon the Bastard					The Mystery Knight			
characters:429	Godric Borrell	Male	Sistermen	At Sweetsister		Lord of Sweetsister,Shield of Sisterton,Master of Breakwater Castle,Keeper of the Night Lamp					House Borrell of Sweetsister	A Feast for Crows,A Dance with Dragons			
